id,post_parent,image,image_gallery,post_title,post_content,post_excerpt,post_name,post_date,_sku,product_cat,product_tag,_regular_price,_sale_price,_sale_price_dates_from,_sale_price_dates_to,_featured,_tax_status,_tax_class,_weight,_height,_width,_length,_stock,_stock_status,_manage_stock,_backorders,_sold_individually,product_shipping_class,grouped_items,_product_adminlink,_purchase_note,post_status,_visibility,_upsell_ids,_crosssell_ids,_downloadable,_virtual,_download_expiry,_download_limit,_downloadable_files,_download_type,_product_url,_button_text,comment_status,menu_order,product_type,_product_permalink,_default_attributes,_custom_attributes,_variation_description,post_author
2694,2688,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,Men's black and brown double breasted 2pcs tux. [#2688 var],,,,,mens-black-and-brown-double-breasted-2pcs-tux-,,,31.81,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2672,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/95239aa9d7db9ef8095a176ea4457230.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/08ad7f033d4fe179e5ac955e6ac6ca80.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/64cd9a76b713322e9f7d2ab6c2b56f36.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1bd02bc4c3514b721ceec9d0000a7750.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/c442e703f9a7ac8e33c424d1fd801643.jpg,Men's black and copper 3pcs tux with velvet peak lapel.,"*Bowtie is included in the suit

Color: Copper-Black

Composition : 100% Velvet 每 100% Silk Satin

Detail: Straight-leg trousers with a vest, velvet collar, 2 concealed pockets, front one-button fastening

Care : Dry clean only

* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,mens-black-and-copper-3pcs-tux-with-velvet-peak-lapel,2022/3/1 11:14,mens-black-and-copper-3pcs-tux-with-velvet-peak-lapel,Evening dress,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2672&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/mens-black-and-copper-3pcs-tux-with-velvet-peak-lapel/,,[object Object],,perl
2678,2672,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,Men's black and copper 3pcs tux with velvet peak lapel. [#2672 var],,,,,mens-black-and-copper-3pcs-tux-with-velvet-peak-lapel-,,,30.71,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2666,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6bed41f82871a314896573863353ca37.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/59a0477e3e525ad4b701b1a01a594a01.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/c442e703f9a7ac8e33c424d1fd801643.jpg,Men's grey 3pcs tux,"Material composition is 100% wool 200s.

Suit fit is a Classic cut.

Dry clean only.

Made in Turkey.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,mens-grey-3pcs-tux,2022/3/1 11:10,mens-grey-3pcs-tux,Evening dress,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2666&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/mens-grey-3pcs-tux/,,[object Object],,perl
2671,2666,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,Men's grey 3pcs tux [#2666 var],,,,,mens-grey-3pcs-tux-,,,31.81,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2659,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1afdb30b90a4519ea568a021343a0323.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/596649a24bd28043e841a8f9e758946a.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/843bae274571df8e1f5aada9a870e659.jpg,Men's white and black Shawl lapel 3pcs tux.,"<h1 class=""product-info__header_title dj_skin_product_title"">Men's white and black Shawl lapel 3pcs tux</h1>
<h1 class=""product-info__header_title dj_skin_product_title"">.<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" /></h1>
<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,mens-white-and-black-shawl-lapel-3pcs-tux,2022/3/1 11:06,mens-white-and-black-shawl-lapel-3pcs-tux,Evening dress,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2659&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/mens-white-and-black-shawl-lapel-3pcs-tux/,,[object Object],,perl
2664,2659,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,Men's white and black Shawl lapel 3pcs tux. [#2659 var],,,,,mens-white-and-black-shawl-lapel-3pcs-tux-,,,31.81,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2611,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3a4c3dcf0f3d918c2438ec5494ebbfbe.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f0ecbd4f45f487b0e1b2d24476117b57.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/e94129456a913c8335fa539ada9e2720.jpg,ITALIAN BEIGE WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn brown buttons, single vent, two cuff buttons and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Beige</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,italian-beige-wool-linen-suit,2022/3/1 10:34,italian-beige-wool-linen-suit,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2611&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-beige-wool-linen-suit/,,[object Object],,perl
2613,2611,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN BEIGE WOOL LINEN SUIT [#2611 var],,,,,italian-beige-wool-linen-suit-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2604,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1b9b1d2c7bf871604e512d239f3b667f.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/89032b6ea5082cd8e79af6016b22dac0.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/dc4b51afa120e110e5891d5e468e28bd.jpg,ITALIAN BLUE CHECKS WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn royal buttons, single vent, two cuff buttons and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Blue/Green/Black</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,italian-blue-checks-wool-linen-suit-2,2022/3/1 10:27,italian-blue-checks-wool-linen-suit-2,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2604&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-blue-checks-wool-linen-suit-2/,,[object Object],,perl
2610,2604,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN BLUE CHECKS WOOL LINEN SUIT [#2604 var],,,,,italian-blue-checks-wool-linen-suit-2-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2597,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1eca00377790a3af7ca2043b007cd626.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/962df72b2e5766eb251d0a979106f3f8.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/2b7613d2b457b9b2dd9abf49dc23987f.jpg,ITALIAN BLUE WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn royal buttons, single vent, two cuff buttons, and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Blue/Black</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,italian-blue-wool-linen-suit-2,2022/3/1 10:23,italian-blue-wool-linen-suit-2,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2597&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-blue-wool-linen-suit-2/,,[object Object],,perl
2600,2597,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN BLUE WOOL LINEN SUIT [#2597 var],,,,,italian-blue-wool-linen-suit-2-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2589,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/40023c87cc511f064090dc38744c13d7.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/94e3dac90f120c8af4e89cd3b37292cf.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8fbaca848d630b2ba3028410a0ee4e5a.jpg,ITALIAN DARK GRAY WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn royal buttons, single vent, two cuff buttons and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Gray</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />

&nbsp;",,italian-dark-gray-wool-linen-suit,2022/3/1 10:18,italian-dark-gray-wool-linen-suit,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2589&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-dark-gray-wool-linen-suit/,,[object Object],,perl
2591,2589,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN DARK GRAY WOOL LINEN SUIT [#2589 var],,,,,italian-dark-gray-wool-linen-suit-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2582,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/48f650df4f81ee6734198767fae16181.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6a8e26327c924f6d5bdd76b20948d836.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9712f86e6bcb043e0ed8d2ca3592642f.jpg,ITALIAN CHECKS WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn royal buttons, single vent, two cuff buttons, and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Purple/Black</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,italian-checks-wool-linen-suit-5,2022/3/1 10:12,italian-checks-wool-linen-suit-5,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2582&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-checks-wool-linen-suit-5/,,[object Object],,perl
2587,2582,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN CHECKS WOOL LINEN SUIT [#2582 var],,,,,italian-checks-wool-linen-suit-5-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2573,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7e4757be2da8dc2864abfc5d7de66864.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/6a935c8b2d63883006a0b98298291c00.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/d4165d85905131349789d59eb3e7d07b.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ebe2c3cfd43bb977a53568ea3eca1458.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/142e79800a717401e1692f555343203c.jpg,ITALIAN WOOL LINEN SUIT II,"Look Includes
<ul>
 	<li>Italian Murano Orange Wool Linen Fabric</li>
 	<li>Two Button Jacket Style</li>
 	<li>Notch Lapel</li>
 	<li>Corozo Scot Brown Buttons</li>
 	<li>Single Vent</li>
 	<li>Three Cuff Buttons</li>
 	<li>Two Welted Back Pockets</li>
</ul>
You can change the look during customization if required.

Weight: Mid/240grLining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,italian-wool-linen-suit-ii,2022/3/1 10:08,italian-wool-linen-suit-ii,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2573&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-wool-linen-suit-ii/,,[object Object],,perl
2579,2573,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN WOOL LINEN SUIT II [#2573 var],,,,,italian-wool-linen-suit-ii-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2566,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9b24ede2faac0a7bc241680e3c7dd4da.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a5f5e94069e5769a0dd0ce0cbe54cca4.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f0f2dc99261f8a8633e100539577832c.jpg,ITALIAN BROWN WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn brown buttons, single vent, two cuff buttons and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Brown</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />

&nbsp;",,italian-brown-wool-linen-suit-2,2022/3/1 10:03,italian-brown-wool-linen-suit-2,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2566&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-brown-wool-linen-suit-2/,,[object Object],,perl
2570,2566,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN BROWN WOOL LINEN SUIT [#2566 var],,,,,italian-brown-wool-linen-suit-2-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2555,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ce854c6b0fe96afa8da55f3e6e75d3fb.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f90bc33d866443d865bf0689df6eb9e8.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/fdcdcf7cf37e95efa0759b9f737cb890.jpg,ITALIAN CHECKS WOOL LINEN SUIT,"Look features a 2 button jacket with notch lapels, real horn brown buttons, single vent, two cuff buttons and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family:Maroon/Gray</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.

<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" />

<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,italian-checks-wool-linen-suit-4,2022/3/1 8:54,italian-checks-wool-linen-suit-4,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2555&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-checks-wool-linen-suit-4/,,[object Object],,perl
2560,2555,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN CHECKS WOOL LINEN SUIT [#2555 var],,,,,italian-checks-wool-linen-suit-4-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
2546,0,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/8cc7440f284de8402bd807afe693e4fd.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/9916e7bf2ac3d4a322b5a0208e70dd92.jpg|https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/33821f18e40628b8a47f4a68bae2cac0-1.jpg,ITALIAN CHECKS WOOL LINEN SUIT,"<ul>
 	<li>Look features a 2 button jacket with notch lapels, real horn brown buttons, single vent, two cuff buttons and two welted back pockets on trousers.
<ul>
 	<li>Fabric: 80% Wool, 15% Linen and 5% Silk, Woven in Italy</li>
 	<li>Color Family: Red/Wine/Blue</li>
 	<li>Weight: 240gr</li>
</ul>
You can change the look during customization if required.

Lining: Viscose; Dry Clean.</li>
 	<li><img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""750"" height=""1434"" /></li>
 	<li><img class=""alignnone wp-image-2257 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/17acb537d6e2bb1d4f17defa79798ab2-1.png"" alt="""" width=""790"" height=""608"" /></li>
</ul>",,italian-checks-wool-linen-suit-3,2022/3/1 8:49,italian-checks-wool-linen-suit-3,Linen suit,,,,,,no,Taxable,Standard,,,,,999,instock,yes,Do not allow,no,,,post.php?post=2546&action=edit,,publish,Catalog/search,,,no,no,-1,-1,,,,,no,0,variable,https://alberton.xyz/product/italian-checks-wool-linen-suit-3/,,[object Object],,perl
2552,2546,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/,,ITALIAN CHECKS WOOL LINEN SUIT [#2546 var],,,,,italian-checks-wool-linen-suit-3-,,,30.89,,,,,Taxable,Standard,,,,,,instock,no,Do not allow,no,,,,,publish,,,,no,no,-1,-1,,,,,no,1,,,,[object Object],,
