ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Veb Variation Gallery Images,Swatches Attributes,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global
5599,variable,,Men's Sacramento green double breasted 2pcs suit.,1,0,visible,,"Color:?Sacramento-Green\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/735721a7a1547b8a99c68c7d4bd5f8ad-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5601,variation,mens-sacramento-green-double-breasted-2pcs-suit-2-,Men's Sacramento green double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,id:5599,,,,,,1,,,Size US/UK,,,0,,,,
5603,variable,mens-purple-2pcs-double-breasted-suit-2,Men's purple 2pcs double breasted suit.,1,0,visible,,"Color:?Purple\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3675552d8379cf56933de537e1086dc2-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5605,variation,mens-purple-2pcs-double-breasted-suit-2-,Men's purple 2pcs double breasted suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,mens-purple-2pcs-double-breasted-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5607,variable,mens-red-2pcs-double-breasted-suit-3,Men's red 2pcs double breasted suit.,1,0,visible,,"Color:?Red\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/b30.5984cd4e53a2075ccaf623923992c25-2.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5610,variable,,Men's yellow double breasted 2pcs suit.,1,0,visible,,"Color:?Yellow\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/ed0855e64782d62832efb797b4633083-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5612,variation,mens-yellow-double-breasted-2pcs-suit-2-,Men's yellow double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,id:5610,,,,,,1,,,Size US/UK,,,0,,,,
5614,variable,,Men's tan brown 2pcs double breasted suit,1,0,visible,,"Color:?Light-Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/752c801a8356f199d3c277783acdec07-2.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5616,variation,mens-tan-brown-2pcs-double-breasted-suit-2-,Men's tan brown 2pcs double breasted suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,id:5614,,,,,,1,,,Size US/UK,,,0,,,,
5618,variable,,Men's dark slate grey double breasted 2pcs suit.,1,0,visible,,"Color:?Slate-Grey\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/644f973be6df22fcc33ae1a2497a6e93-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5621,variation,mens-dark-slate-grey-double-breasted-2pcs-suit-2-,Men's dark slate grey double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,id:5618,,,,,,1,,,Size US/UK,,,0,,,,
5622,variable,,Men's brown double breasted 2pcs suit.,1,0,visible,,"Color: Brown\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/eaed64e9e91eab28b1b907ec8e014534.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5624,variation,mens-brown-double-breasted-2pcs-suit-2-,Men's brown double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,id:5622,,,,,,1,,,Size US/UK,,,0,,,,
5626,variable,mens-mint-green-double-breasted-2pcs-suit-2,Men's mint green double breasted 2pcs suit.,1,0,visible,,"Color:?Mint-Green\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a27fd206f47f747aad097b8ce59bd538-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5631,variation,mens-mint-green-double-breasted-2pcs-suit-2-,Men's mint green double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,mens-mint-green-double-breasted-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5632,variable,,Men's coral pink 2pcs double breasted suit.,1,0,visible,,"Color:?Coral Pink\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f6c1bf3d35420643f2301fd9644149f5-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5635,variation,mens-coral-pink-2pcs-double-breasted-suit-2-,Men's coral pink 2pcs double breasted suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,id:5632,,,,,,1,,,Size US/UK,,,0,,,,
5636,variable,,Men's off white 2pcs double breasted suit.,1,0,visible,,"Color:?Off-White\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/c24eae2f858dd151545e02fb34331fe4-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5639,variation,mens-off-white-2pcs-double-breasted-suit-2-,Men's off white 2pcs double breasted suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,31.59,,,,,,,id:5636,,,,,,1,,,Size US/UK,,,0,,,,
5641,variable,,Men's blue double breasted 2pcs suit.,1,0,visible,,"Color:?Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/415f4ae7e3fb162ee8a90b2128df456c-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 48, 30.59",1,0,,,,
5644,variation,mens-blue-double-breasted-2pcs-suit-2-,Men's blue double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,id:5641,,,,,,1,,,Size US/UK,,,0,,,,
5645,variable,,Men's light blue double breasted 2pcs suit.,1,0,visible,,"Color:?Light-Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?buttons on the front, Two buttons on the chest, 3 side pockets, dot seam, pointed collar suit, straight-leg trousers.\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/1368231a3c98cf665e0979e875a91996-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5648,variation,mens-light-blue-double-breasted-2pcs-suit-2-,Men's light blue double breasted 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,33.62,,,,,,,id:5645,,,,,,1,,,Size US/UK,,,0,,,,
5630.59,variable,,Men's navy blue double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/09d38b998f41fb26f9c96adf3671d048-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5652,variation,mens-navy-blue-double-breasted-peak-lapel-2pcs-suit-2-,Men's navy blue double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,id:5630.59,,,,,,1,,,Size US/UK,,,0,,,,
5654,variable,mens-light-blue-plaid-double-breasted-peak-lapel-2pcs-suit-2,Men's light blue plaid double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Navy Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f5bf609076b802d94f84bc1f96ae9363-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f5bf609076b802d94f84bc1f96ae9363-2.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/3f830.596a0a96cc038746a613355b01892-1.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5657,variation,mens-light-blue-plaid-double-breasted-peak-lapel-2pcs-suit-2-,Men's light blue plaid double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-light-blue-plaid-double-breasted-peak-lapel-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5662,variable,,Men's grey and burgundy plaid double breasted peak lapel 2pcs suit,1,0,visible,,"Color: Grey\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/7b224b8aff38814df4fc901c8eb24c69-2.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5664,variation,mens-grey-and-burgundy-plaid-double-breasted-peak-lapel-2pcs-suit-2-,Men's grey and burgundy plaid double breasted peak lapel 2pcs suit,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,id:5662,,,,,,1,,,Size US/UK,,,0,,,,
5667,variable,mens-light-brown-plaid-double-breasted-peak-lapel-2pcs-suit-2,Men's light brown plaid double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Brown\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5a0d984a1497ff6a46e45d56481def53-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/76c0b578ed906171968da9563d6f34d2-1.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5669,variation,mens-light-brown-plaid-double-breasted-peak-lapel-2pcs-suit-2-,Men's light brown plaid double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-light-brown-plaid-double-breasted-peak-lapel-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5672,variable,mens-light-burgundy-double-breasted-peak-lapel-2pcs-suit-2,Men's light burgundy double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Burgundy\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/a0576dc4c9b0c95ed4ac427f1f846261-1.jpg,,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5675,variation,mens-light-burgundy-double-breasted-peak-lapel-2pcs-suit-2-,Men's light burgundy double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-light-burgundy-double-breasted-peak-lapel-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
5685,variable,mens-blue-double-breasted-peak-lapel-2pcs-suit-2,Men's blue double breasted peak lapel 2pcs suit.,1,0,visible,,"Color:?Blue\n\nComposition :?Polly Viskon Wool Mix\n\nDetail:?Four?button on the front,?3?side pockets,?wide?peak lapel,?straight-leg?pant.\n\nFit: Classic Cut\n\nCare : Dry clean only\n\n* Light in the studio shooting environment and visual reference to the ghosting or flare 5% color differences may occur.\n\n<img class=""alignnone wp-image-2557 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size1_1646124672629.webp"" alt="""" width=""730.59"" height=""1434"" />\n\n<img class=""alignnone wp-image-2558 size-full"" src=""https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/size2_1646124674848.webp"" alt="""" width=""790"" height=""608"" />\n\n&nbsp;",,,taxable,,1,999,,0,0,,,,,0,,,,Custom suit,,,"https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5caa5b52c84844ebd930829e667046ac-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/5caa5b52c84844ebd930829e667046ac-1.jpg, https://cdn.jsdelivr.net/gh/hzdu/alberton_xyz_uploads@master/wp-content/uploads/2022/03/f7bc383dff0230.594e0e1698548bb6ab3b-1.jpg",,,,,,,,,0,,,Size US/UK,"36, 38, 40, 42, 44, 46, 48, 30.59",1,0,,,,
5687,variation,mens-blue-double-breasted-peak-lapel-2pcs-suit-2-,Men's blue double breasted peak lapel 2pcs suit.,1,0,visible,,,,,taxable,parent,1,,,0,0,,,,,0,,,30.43,,,,,,,mens-blue-double-breasted-peak-lapel-2pcs-suit-2,,,,,,1,,,Size US/UK,,,0,,,,
